id,title,company,city,lat,lon,min_exp,skills,salary_min
1b58f755-2b48-4690-856f-ddb9b647b592,Cook Helper / Crew Cloud Kitchen (PIK/PLUIT /CENGKARENG),PT Greenly Lifestyle Indonesia,,-6.12083,106.76111,1,"Teamwork, Communication, Cook",0
ec506cf1-9510-4fc3-82ab-4ece72a4bd7e,Supir Pribadi,PT ATA INTERNASIONAL INDUSTRI,,-6.16111,106.90417,3,"Communication Skills, Driving, Google Maps, Safe Driving, Customer Service",0
653134dd-a7d5-47ce-a89f-2bb351ac7280,Co Host,keajaiban bisnis kangcheng,,-6.14722,106.7375,1,"Host, Customer Service, Teamwork",0
ae8ea1f5-7cc6-4ed7-a902-557672b1f826,Sales Executive,Samoedera,,-6.13333,106.84028,1,"Communication Skills, Negotiation Skills, Sales and Marketing, Sales Strategy, B2C Sales, English Language, Sales Analysis",0
69313d31-12e6-46bf-be16-845eaf9759c3,HSE Officer,PT Idealtata Building Products,,-6.13333,106.84028,3,"General K3, Risk Management, Safety and Environment",0
144361a7-8767-4b23-b83d-abf9116f407f,Barista,Mixue JGC Cakung,,-6.18889,106.94167,1,"Beverage Shop Supervisor, Tea Art, Coffee Shop, Latte Art",0
ff75ce8d-9781-4120-af8e-68d6c18d4698,"Packing, Host Live",Lalugo,,-6.1625,106.7875,1,"Packing, Jaga kebersihan, Teamwork, Bisa Bekerja Dengan Cepat",0
ce04d1ec-ac89-4797-9fa9-63ca97c9bced,Marketing Admin Inten,WOM Finance Head Office,,-6.13333,106.875,0,"Microsoft Excel, Administration, Market Research",0
362f9b82-937e-419f-9ad1-ae2995672a09,Social Media Marketing,Pt Dwimitra Sukses Perkasa,,-6.12083,106.76111,5,"Instagram Marketing, Teamwork, Content Marketing, Content Strategy, Marketing Communications, Social Media, Search Engine Optimization (SEO), Google Ads, Meta Ads, Social Media, Digital Marketing, Google Analytics, B2B Marketing, TikTok Ads",0
c7968afa-bf8f-4c87-972c-532d256afc3f,Finance Accounting Tax (FAT) Officer,PT UPIN MASA DEPAN,,-6.12083,106.76111,1,"SAP, Microsoft Excel, Tax Planning, Tax Reporting, Tax Accounting, Accounting, Financial Analysis, Tax Audit",0
1ff2fbd3-9b12-45b3-b1c4-f57e8b098557,Sales / Course Consultant,English 1 Erudite Group,,-6.23333,106.92083,1,"Marketing Communications, Sales and Marketing, Microsoft Office",0
ac8f4992-8781-4c19-8b88-b6bb9a1e035d,QC Produk,Tumbleryuk,Jakarta Barat,-6.1625,106.7875,1,"Incoming Quality Control (IQC), In-Process Quality Control (IPQC), Outgoing Quality Control (OQC)",0
ad6bc898-531d-48ec-bbf5-4088f55a47f9,Senior Procurement,UENA,,-6.1625,106.7875,3,"Supplier Management, Supplier Development, Procurement Management, Vendor Management, Purchasing Negotiation, Purchasing, Procurement",0
e8e82204-fd33-4764-8d77-2777d49c3acd,Business Development,PT. Yard Zeal Indonesia,,-6.14722,106.7375,1,"Business Strategy, Microsoft Office, Market Research, Real Estate, Negotiation Skills, Business Development, Management Consulting",0
4145b3fe-8db8-4e88-8efe-382510b9f3e1,Manager Export&Import,PT. Jalur Sutra Logistik,,-6.13472,106.70278,1,"Microsoft Office, Time Management, Teamwork, Import Export, Working under pressure",0
6439535d-49d7-4044-881a-a90e1dc8a42e,HEAD CHEF CATERING,PT. Wong Boga Lestari,,-6.19167,106.79444,1,"Cook, Inventory Management, leadership & team management, COGS, Menu Engineering & Development, Baking, Teamwork, Leadership, Food & Beverage Production, Food Decoration",0
e5515abd-a866-40b3-92ef-7a939e0b8212,SOUS CHEF,PT. Wong Boga Lestari,,-6.19167,106.79444,1,"Food Decoration, Fleksibelitas Waktu, Problem Solving, Teamwork, Food Cost, Ketahanan Fisik, Baking, Cook, Logistics Management, Leadership, Manajeman Produksi Massal, Standar Keamanan Pangan",0
67e881c0-e9dd-419e-964f-f584ea593482,Mekanik Mobil Spooring Balancing,PT Cahaya Visi Gemilang,,-6.18889,106.77083,1,"Equipment Maintenance, Maintenance Engineering, Mechanical Maintenance",0
64214fe2-5918-43fb-a3f0-47a95a590891,Host Live Streaming,PT. Tiktech Media Nusantara,,-6.13333,106.875,1,"Host, Live Streaming, Self-confident, Public Speaking, Marketing Communications",0
cf03d0ed-4258-40ab-887f-121c8346f9c4,"ERP System Analyst (Dynamics 365) WFO Jakarta/Yogyakarta, ASAP",PT Sigma Global Teknologi,Jakarta Pusat,-6.21944,106.82917,1,"Microsoft Dynamics 365, System Analysis, ERP Software",0
5bacad6b-0773-4831-8af6-0f3f1b3ba6f0,Staff Bar,Restaurant Famili Ria,,-6.13333,106.875,1,"Drink Preparation, Pengelolaan Minuman, Beverage R&D",0
2f57df3d-0091-455a-8284-a7d76b7ed3d7,Conten Creator Specialist/Music Video Editor,MENARA LAUT LIVE SEAFOOD,Jakarta Timur,-6.19306,106.88889,0,"Videography, Video Editing, Adobe Photoshop, Content Creation, Graphic Design, Adobe Illustrator, Content Writing",0
28b6bebd-61fc-48f8-83e7-069811e66bd9,Photographer & Videographer,CV. Sesuai Nusantara Jaya,Jakarta Barat,-6.1625,106.7875,1,"Photography, Videography, Content Management, Video Editing",0
554e2cda-9d3d-4934-9dfa-8b192623156b,Talent Manager (TikTok LIVE Entertainment),Baby Panda Media,,-6.12083,106.76111,1,"TikTok Ads, TikTok, Marketing Communications, Recruitment, Content Strategy, Digital Marketing, KOL Operation, Data analysis",0
731ae311-5844-4af0-91a2-4b762d19e081,UGC Content Creator,Xander Creative Agency,,-6.12083,106.76111,0,"TikTok, Content Writing, Content Editing, Creative Writing, Content Planning, Content Strategy",0
73965593-d97e-43f4-b6da-2db58ccdc40e,Desk Collection Agent,Kredivo Group,,-6.19167,106.79444,1,"Telephone Collection, Negotiation Skills, Communication Skills, Data Collection",0
b5529151-f2e4-4078-8ef3-70b6c03df60f,Sales Staff,Vapexpress,,-6.33333,106.87778,1,"Customer Service, Sales and Marketing, B2B Sales",0
e3e3c9ed-6801-4d7a-be03-17c535c1956c,Product Development,TEXTEK.ID,,-6.20556,106.81111,0,"Advertising Products, Product Analysis, Product Design, Digital Marketing, E-Commerce Products",0
7aac6271-1cde-4870-9f9c-d9141b9637f3,Driver Bluebird,PT. Bluebird Pondok Kopi,,-6.23333,106.92083,0,"Customer Service, Google Maps, Driving",0
3f18123e-e547-4a2e-8577-ae631af4f164,Sales Representative,PT Howell Niaga Indonesia,,-6.12083,106.76111,1,"B2C Sales, Teamwork, Sales Planning",0
5dd4d1e6-88af-423d-ba65-ce7305000569,Sales Consultant,Heavypack Indonesia,,-6.13472,106.70278,1,"Microsoft Office, Marketing Communications, Teamwork",0
38b310b8-7ff9-4a7f-baa7-480f54041e5a,Staf Sales,Universitas Esa Unggul,,-6.18889,106.77083,1,"Public Speaking, Communication Skills, Social Media Content Creator, Bekerja Dibawah Tekanan, Target Orianted",0
7e779f53-2c40-487a-abe5-5e9bc7c4466f,Business Development Executive,PT Elev8 Sejahtera Bersama,,-6.1625,106.7875,3,"Business Development, B2C Sales, Sales and Marketing, New Business Development",0
f4528b14-44b4-4f24-a5be-2d769ffdfd47,Digital Marketing Manager,PT. Kolaborasi Tujuh Pelangi,,-6.13333,106.84028,0,"Digital Marketing, Content Marketing, B2B Marketing, Google Ads",0
f58e6fdd-9fbc-4a69-94bc-6c23b2f2d14a,Document Export Import,PT. Prolink Multimoda Trans,,-6.16111,106.90417,1,"Import Export, Import and Export Document, Import and Export Logistics",0
80848c36-ee5f-4810-8a3a-987bd941eca2,Fullstack Developer (Node.js and React.js) - WFO Jakarta Area,PT Sigma Global Teknologi,,-6.21944,106.82917,3,"Next.Js, TypeScript, NestJS, Node.js, React.js",0
18490bf4-1eaa-4790-a44f-48f0146d76e9,Hospital Frontliner Supervisor - Jakarta Utara,PT Asia Outsourcing Services,,-6.13333,106.875,3,"Communication Skills, Problem Solving, Customer Service, Leadership, Customer Relationship Management, Customer Support",0
0e910b04-154c-44e6-8bce-7db7dc56aaf0,Quality Control Inspector,CV Takino,,-6.12083,106.76111,1,"Office Administration, Communication Skills, Job Evaluation, Self Learning, Teamwork, Microsoft Office, Time Management, Quality Control, Attention to Detail",0
499e360c-478c-42e5-9f51-8b05eeceda93,HOST LIVE STREAMING,PT CLOUDPATH TRADING INDONESIA,,-6.14722,106.7375,1,"Live Broadcast Operation, Live Streaming, Live E-Commerce",0
ac63e84c-8cf3-4e90-b29b-c06d4cd97c2a,Finance Analyst,UENA,,-6.1625,106.7875,0,"Microsoft Excel, Analytical Skills, Accounting, Financial Planning",0
e0c2f123-e429-4ab6-9348-47a51c6d079c,marketing design interior,Perkasa mobilindo jaya,,-6.18889,106.77083,3,"Sales and Marketing, Public Speaking, Interior and Exterior Design",0
126aaee9-c46f-48e2-a61a-4cdb1a8a45c9,Senior Staf Accounting,Fuxin Lau Indonesia,,-6.14861,106.81806,3,"Microsoft Excel, Accounts Payable, Cash Accounting, Accounts Receivable and Payable Accounting, Accounting, Accounts Receivable, Bookkeeping, Tax Accounting, Income Tax, Zahir Software, MYOB, Financial Analysis",0
b5ff4cc8-4cc9-4252-9b1d-078161fb1c13,"Driver GoCar - Grogol, Jakarta Barat (Mobil Disediakan)",Mitra Sewa Gojek,,-6.1625,106.7875,0,"Driving, Customer Satisfaction, Google Maps",0
eae76f21-1dad-4aec-85d7-c65e9b81b02d,"Driver GoCar - Matraman, Jakarta Timur (Mobil Disediakan)",Mitra Sewa Gojek,,-6.20417,106.86528,0,"Google Maps, Customer Satisfaction, Driving",0
6b671fb3-a55a-40e9-ba88-4111294d3675,"Driver GoCar - Matraman, Jakarta Timur (Mobil Disediakan)",Mitra Sewa Gojek,,-6.20417,106.86528,0,"Driving, Google Maps, Customer Service",0
37e134a8-d0e3-491a-9699-6a04b6ea8e07,"Driver GoCar - Duren Sawit, Jakarta Timur (Mobil Disediakan)",Mitra Sewa Gojek,,-6.18889,106.94167,0,"Google Maps, Driving, Customer Service",0
23ff5f76-cab3-43d5-8ee4-57e3b52faa26,Marketing Corporate,RAJA EMAS INDONESIA,,-6.14722,106.7375,1,"Market Research, Marketing Communications, Digital Marketing, Marketing Strategy, B2B Marketing, Sales and Marketing, Sales Operations",0
3cd9a087-3d74-4ff1-8424-f7dded683805,Penjahit,Afifah Collection,,-6.19167,106.79444,1,"Textile Sampling, Teamwork, Sewing",0
a59deb4d-a872-487b-9f66-cad2fa192181,Teknisi,Veranda Hotels & Residences,,-6.19861,106.74167,1,"HVAC, Engineering, AutoCAD",0
bf40f266-df24-4d0d-ae8a-c5ee89c27eca,Guru Fisika,BIMBEL ONE,,-6.12083,106.76111,0,"Communicative, Teamwork, Presentation Skills, Physics, Teaching High School Science",0
037f7975-694b-43af-a2fa-7563865f6aa2,Guru Matematika SMA,BIMBEL ONE,,-6.12083,106.76111,1,"Teaching Mathematics, Communication Skills, Microsoft Office",0
112044c0-6dd8-44fe-ad82-a371b2e14815,Driver Bus & Taxi,Bluebird Jakarta Timur,,-6.275,106.86389,0,"Teamwork, Customer Service, Driving",0
8fad4998-33fe-40e5-b121-115cdc5aa7cc,Nutritionist,Perfect Nutrition (PN1),,-6.13333,106.875,1,"Communication, Food Nutrition, Nutritional Meals, Nutritionists",0
0735da90-3a0d-4a6c-88e5-8836a99d30af,Mechanical Engineer,PT. Global Consulting Design,,-6.12083,106.76111,5,"Mechanical Engineering, Mechanical Design, AutoCAD",0
2714a550-e020-4e4f-ad98-469ad4c6beed,Staff Produksi Kue Basah,takethepastry,,-6.13333,106.875,1,"Teamwork, Cook, Home Cooking, Catering Management",0
32274b34-d5c4-4c7d-b69b-4ddf0d1b3f05,Sales Offline Jakarta,CV. Sukses Indo Pratama,,-6.14861,106.81806,1,"Communication Skills, Sales Management, Sales and Marketing, Sales Strategy, B2C Sales, Sales Analysis",0
813d7aec-d835-49a8-842c-90e5bc53e924,SPV Accounting,PT BHAKTI NAGARA MULIA,,-6.14861,106.81806,3,"Accurate Software, Bookkeeping, Accounts Payable, Accounting, Tax Accounting, Microsoft Excel, Financial Analysis, Accounts Receivable",0
d86e44aa-2961-4322-b328-da96cd9abc41,Crew Outlet - Cimol Bojot AA (Jakarta Barat),PT Citarasa Kuliner Indonesia,,-6.18889,106.77083,0,"Customer Service, Cashier, Store Sales, Store Operations",0
0d9c827d-17a7-49d2-a828-3e123e6f9cae,Sales Marketing,Zando Agency,,-6.14722,106.7375,1,"Business Negotiation, Business Development, Advertising Creativity, Business Strategy, Business Analysis, New Business Development",0
ed26d841-1cca-44da-8715-fff69f5897ee,Account Manager,Zando Agency,,-6.14722,106.7375,1,"Customer Relationship Management, Account Management, Key Account Management, account executive, B2B Sales, account manager, upselling, Sales Strategy",0
32eca093-10d5-4561-9082-67775ada55c3,Teknisi Mesin Pendingin,PT Minuman Bahagia Pemersatu Nusantara,,-6.12083,106.76111,1,"Equipment Maintenance, Communicative, Technician, Teamwork, Maintenance Engineering",0
cbcb3209-2c44-42e8-8b4c-98e3587fc0e0,HOST LIVE STREAMING GAMING,Venture Indonesia,,-6.16111,106.90417,0,"Social Media, Responsible, Communication Skills, Host, Live Streaming, TikTok",0
50ffd0e3-6564-463e-9a6b-8a2d5bb13ac8,KOL SPECIALIST,PT UPIN MASA DEPAN,Jakarta Utara,-6.12083,106.76111,0,"Affiliate Marketing, Negotiation Skills, Social Media, Collaboration, Influencer Marketing, Digital Marketing",0
ac42194d-ff26-4ce1-8bb5-1c190c6c00c6,Accounting,PANCA PELITA PANGAN,,-6.12083,106.76111,1,"Accounting, Accounts Receivable, Bookkeeping, Microsoft Excel, Tax Accounting, Financial Analysis",0
9d7f5063-8bce-4b66-b99f-338fbd281743,Business Development,LICO Media,,-6.13472,106.70278,1,"Business Improvement, Business Development, Salesforce",0
45b7820b-93cb-41ec-b565-023f2e763f0c,Sales HORECA & Retail - (Area Jabodetabek),Kleaner Indonesia,,-6.13472,106.70278,3,"B2B Sales, B2C Sales, Customer Relationship Management, Sales and Marketing, Communication Skills, Sales Strategy, Customer Service",0
061a1a49-491e-4189-b6b6-24f16cc3ccbe,Field Surveyor,PT. Professional Machinery,,-6.14722,106.7375,0,"Teamwork, Surveying, Communication Skills",0
879c1701-c8cc-4fbc-90b2-9f0ada68b3d3,Content creator,Stronghold Bakery,,-6.18889,106.77083,1,"Creative Writing, Content Strategy, Content Writing, Content Marketing, TikTok, Content Editing",0
a3856186-3c85-4009-a8ca-82dc34deb809,Legal Corporate,PT Akarsa Garment Indonesia,,-6.19861,106.74167,3,"Corporate Law, Legal Research, Administrative Law, Leadership, Contract Law, Legal Management, Corporate Communications, Contract Management, Legal Compliance, Labour Law",0
de5f49b2-9721-4c1b-ad80-e91bd7afa64e,DRIVER ONLINE GOCAR GRAB CAR DAN BLUEBIRD,PT. BLUE BIRD Cabang Puri 1,Jakarta Barat,-6.14722,106.7375,0,"Google Maps, Driving, Communication Skills",0
b86f2b2a-58fb-4c93-b49c-dc17b58b90f8,Head Warehouse,CV Takino,,-6.12083,106.76111,1,"Teamwork, Stock Opname, Microsoft Excel, Warehouse Management, Microsoft Office, Logistics Management, Microsoft Word, Inventory Management",0
25be1972-1517-47e8-b1d5-dd4384725e15,Fullstack Developer,PT Sigma Global Teknologi,,-6.21944,106.82917,3,"TypeScript, Microservices Architecture, NestJS, React.js, Node.js, PostgreSQL",0
ccdb69f3-8303-4045-bfb8-0b82c9016faa,Fullstack Developer (Java Angular & Spring) - F&B Industry,PT Sigma Global Teknologi,,-6.21944,106.82917,3,"Java, Amazon Web Services (AWS), Spring Framework, Angular.js, Google Cloud Platform, Spring Boot",0
942c27fa-ffe1-43f1-8526-8404c9e03ef9,IT Support,JAYABARU GROUP,,-6.54,107.45528,1,"Microsoft Office, it support, Computer Science",0
845a3693-e9d0-47a4-8810-d923a626034a,AI Engineer,PT Macbramindo Haruma Abadi,,-6.29583,106.62083,1,"Flask, Machine Learning, Selenium WebDriver, Mathematics, Python, Artificial Intelligence",0
18b82195-6ae4-46b4-aa01-8f449ecc39ed,Technical Writer,PT Adaya Solusi Teknologi,,-6.98361,107.66472,1,"Ui Application, Flowchart, UML, SDLC, Jira, Technical Writing, BPMN, Technical Support, Microsoft Visio, API Development",0
134975a8-9a21-4b7d-86f1-f5b2ce4e480b,Prompt Engineer,APTAVIS,,-6.88806,107.59028,1,"Arsitektur Sistem, Natural Language Processing (NLP), AI Learning, Promt Llm, Artificial Intelligence, Machine Learning, Deep Learning",0
0904e706-bff3-449f-bcf9-18d025c354f9,Drafter,PT. GEUM CHEON ENGINEERING,,-6.22083,106.51667,3,"Data Engineering, Pattern Recognition, Machine Learning",0
058d843a-bfe1-402d-ac79-83a5b9bc76ac,Senior Frontend Developer (Angular) - (Hybrid Working),PT. Kreasi Nusa Studio (KNS Group),,-6.88806,107.59028,5,"Frontend Development, Angular.js, Front-End Architecture, CSS, JavaScript, TypeScript, jQuery, HTML",0
a185f810-2ed9-438d-875c-c672b6759d4e,AI Specialist (Fokus Video AI),Spark Stage 55,,-6.90472,107.61722,1,"AI Systems, Machine Learning, Graphic Design, Film & Video Production, Videography, Canva Design, Video Editing, Creative Design, Video Recording, Short Video, Artificial Intelligence, Redis",0
1f344b0b-b5c9-4643-b2d5-9f398f731332,IT & Operation Helpdesk,Salad Nyoo,,-7.76667,110.40972,1,"Communication Skills, IT Support, Customer Service, Microsoft Office",0
d698cda0-333c-4d08-a1db-84c3ecf7a41c,IT Support & Development,Belova Skin & Beauty Center,,-7.56167,110.7875,0,"Customer Service, IT Support, Remote Support, Technical Support, Troubleshooting, Hardware Maintenance, Network Troubleshooting, Ticketing System",0
fa654fe1-a1f3-49f6-9c35-e095435fef22,Software Engineer,Selaras Asia Mandiri,,-7.78333,110.36528,3,".NET, Teamwork, SQL",0
88a83425-62c6-4073-839f-5f6e4ceb0910,Staff IT,PT. EXCELLENCE QUALITIES YARN,,-7.415,112.52417,1,"Technical Support, Customer Service, IT Support, Hardware Maintenance, Troubleshooting, Network Troubleshooting",0
ed052522-b199-435f-94d8-5cf2f4d7ca97,Backend Developer,Sinergimp,,-6.29583,106.62083,1,"Python, MySQL, C++, Laravel, PHP, Go / Golang, Microsoft SQL Server, Java, PostgreSQL, MongoDB, Node.js",0
3ed0863b-2374-4241-a886-caa775ec9b41,AI/ML Engineer Intern,Sinergimp,,-7.14306,110.38056,0,"Neural Network, Computer Vision, Pattern Recognition, Machine Learning, Deep Learning, Natural Language Processing (NLP), Artificial Intelligence",0
2375cce9-24c9-420b-8251-86585c20e505,Staff IT,PT. EXCELLENCE QUALITIES YARN,,-7.415,112.52417,1,"Network Troubleshooting, Hardware Maintenance, Troubleshooting, Technical Support, IT Support, Customer Service",0
a922e112-7d33-4fb1-8ede-46e430ce38ff,Staff IT Penempatan Temanggung,MITRA GROUP,,-7.33056,110.23556,1,"Customer Service, IT Support, Technical Support, Network Troubleshooting",0
5138ce87-507f-4a9a-a6e4-5900699d14b3,IT Support - Intern,Pt Nose Herbalindo,,-6.40972,106.93583,0,"Technical Support, Windows Server Administration, IT Support, Computer Operator, WiFi, IP Networking, Computer Hardware",0
51fd2482-1ac7-492d-a0e1-94d90300771f,Odoo Programmer,PT. Cahaya Poles Mulia,,-7.29639,112.69889,1,"ERP Software, System Analysis, Odoo",0
ff634cdb-8b16-4837-8e93-cea165274e1d,Technical Support - Engineer on Site area Yogyakarta,PT Internet Ini Saja,,-7.29889,112.73778,0,"Hardware Maintenance, Network Troubleshooting, Customer Service, Technical Support",0
c9ce60af-bb9e-4404-8b9c-8a2d5d7138b6,"STAFF IT - (WEB DEVELOPER , MAINTENANCE, DATABASE)",PT Mahawangsa,,-7.30917,112.66056,1,"Technical Support, Hardware Maintenance, Customer Service, IT Support, Help Desk, Remote Support, Ticketing System, Network Troubleshooting, Troubleshooting",0
30687bfd-e667-4b61-b437-3f3510c3c68a,IT Support Engineer,PT Belanja Pasti Indonesia,,-7.54,110.20583,0,"IT Support, Hardware Maintenance, Network Troubleshooting",0
17392dd0-2260-4c44-b1da-9bfbd5e97f44,IoT  Engineer,Scaleout,,-6.90472,107.61722,3,"Natural Language Processing (NLP), Neural Network, FreeRTOS, Ota Firmware Update, Artificial Intelligence, Machine Learning, Websocket, C++, Mqtt, ESP32 Development",0
2f6cb092-84c1-42eb-ad49-2455783c91d2,Desk Collector Penempatan Bekasi,PT Puriasri Bhaktikarya,,-6.21028,107.005,1,"Credit Risk, Customer Service, Fee Collection, Data Collection, Telephone Collection",0
be089c42-af34-4e6e-89cd-fbd276112273,Software Engineer,KitaCakap,,-6.34167,106.72917,1,"PHP, React.js, Flutter, C#, React Native, Mobile App Development, TypeScript, English Language, Python, Web Development, JavaScript, Japanese Language, Swift",0
cf18fb16-3b11-4f79-8394-62734b6f0043,Backend Developer,PT Adhikari Inovasi Indonesia,,-6.95667,107.69806,1,"MySQL, PHP, Java, Node.js, Python, Laravel, C++, MongoDB",0
4d2785da-5d84-408b-a31d-baf8d934af30,Software Engineer .Net,PT Hermes Solusi Integrasi,,-7.8,110.36667,1,"React.js, .NET, MySQL",0
14ac74fa-d42f-4afb-9b36-0c25e591ccb7,TEKNISI,Corner Rental Printer,,-6.995,110.42389,0,"Troubleshooting, Customer Service, IT Support",0
7a951a2f-c016-4033-bde7-485c84068131,Frontend Developer,PT Adhikari Inovasi Indonesia,,-6.95667,107.69806,1,"Java, MongoDB, MySQL, PHP, Node.js, C++, Python",0
22c4c8bf-689e-4b42-8050-1280eedd76df,IT Infrastructure Staff,Pan Era Group,,-6.3425,107.125,1,"Technical Support, Help Desk, Hardware Maintenance, Remote Support, IT Support, Network Troubleshooting",0
140356bb-e73e-4305-98e8-3290734a5f26,Graduate Intern - Software Engineer,PT Formulatrix Indonesia,,-7.36528,110.49611,0,"C, Java, C++, C#",0
11192b57-fa6a-464e-bafe-08a5bcc1202a,IT NETWORK (JARINGAN & SERVER),PT BOYI HARDWARE PLASTICS,,-6.905,109.63528,3,"Technical Support, Remote Support, IT Support, Network Troubleshooting",0
047da2a5-0524-4dbd-9251-5c3f01e1f181,IT PROGAMMER,PT. Puji Surya Indah Indonesia,,-7.24889,112.72778,1,"IT Support, Software Development, Troubleshooting",0
8f7d2557-ccb2-4d7a-8f7b-8413f5f2f7c1,IT Specialist,PERSEROAN TERBATAS - BADAN TOZEN MECHANICAL PRODUCTS,,-6.2875,106.34722,3,"Technical Support, Network Troubleshooting, IT Support, Hardware Maintenance, Application Development",0
acaa9f6f-52b8-428c-a1dd-26c64a0b64f7,Junior Software Engineer,ACWAHANA.COM,,-6.2375,106.60833,3,"Tomcat, Apache, AI Systems, Java, JSON, Kibana, Groovy, CSS, HTML, JavaScript, Python",0
f6679e46-a8ee-4954-b402-eaa046be8aec,Robotic Software Engineer (ROS),Widya Wicara,,-7.7125,110.39722,1,"Linux, Robot Operating System (ROS), Lindar",0
3b8e5a51-1a6e-41aa-864d-b097e48038e9,Spesialis IT Support,PT Sinar Sakti Metalindo,,-6.40972,106.9875,3,"Technical Support, IT Support, Network Troubleshooting, Hardware Maintenance",0
9af351d2-a8d7-45c7-bcb7-a85edbbbea56,Robotic Software Engineer (ROS),Widya Matador,,-7.7125,110.39722,1,"Linux, Robot Operating System (ROS), Lindar",0
ae12f713-bb5e-49e6-aa1e-fc124cfcca0b,Robotic Software Engineer (ROS),PT Widya Adijaya Nusantara (Widya Security),,-7.7125,110.39722,1,"Linux, Robot Operating System (ROS), Lidar",0
7ba73427-850c-4b0a-9bbb-5520ead1bd2e,Robotics Software Engineer (ROS) Software Engineer,PT Widya Inovasi Indonesia,,-7.7125,110.39722,1,"Robot Operating Sytem, Lidar, Linux",0
f5043404-3656-45a6-97c6-079f1342a75f,IT Support (Bogor),Expert Data Voice Solution,,-6.40972,106.9875,1,"Cisco Certified Network Associate (ccna), Mirkotik, Ekahau, IT Support, Cisco Certified Network Professional (ccnp)",0
0f6ae2cb-d289-4524-83fd-2956ff566895,Python Programmer,Beverra Collection,,-6.1875,106.68222,1,"SQL, Python, Microsoft Excel",0
fb052019-42b5-41e8-bf3a-db8b27bd2d84,Web Developer Internship,A&A Indonesia,,-7.26861,112.69806,0,"PostgreSQL, Laravel, CSS, PHP, Bootstrap, Next.Js",0
ba33ae58-383c-408c-8c3e-6ff07983bd8b,IT Support Engineer,PT Tangga Makmur Bersama,,-6.36583,107.19083,1,"Hardware Maintenance, English Language, Technical Support, Network Troubleshooting, IT Support, Teamwork, Troubleshooting",0
00538f01-9dee-444e-8a27-c4df34f6f000,Application Developer (.NET) Malang,AdIns (Advance Innovations) - PT. Adicipta Inovasi Teknologi,,-7.94722,112.53611,0,"Microsoft SQL Server, Software Development, .NET, Object-Oriented Programming (OOP), Communication Skills",0
fd7086c1-ab6c-43f9-aa55-ee69df47c58d,kepala bagian IT,PT KIS,,-6.19861,106.575,3,"Hardware Maintenance, Teamwork, IT Support, Network Troubleshooting, Technical Support, Customer Service",0
39866d03-e1d5-4c73-a83b-4de733e70373,IT SUPPORT,Papaya Fresh Gallery Surabaya,,-7.29639,112.69889,1,"IT Support, Network Troubleshooting, Troubleshooting, Technical Support, Hardware Maintenance",0
5adb7bcf-5fd5-452c-b948-ee36255f954a,Web Developer Internship (PAID),PT Bimasakti Multi Sinergi,,-7.35444,112.76639,0,"Python, SQL, MySQL, PHP, Java",0
db3abd52-0483-4249-807f-96c763642290,Backend (NodeJs) Developer,Skyshi Digital Indonesia,,-7.79167,110.32917,1,"JavaScript, NestJS, TypeScript, Node.js",0
bbaef93c-590a-46d5-a7ed-0e2955170dea,Pekerja IT,ZHONGBU RESINS INDONESIA,,-6.92167,110.20806,3,"IT Support, Troubleshooting, Hardware Maintenance, Network Troubleshooting",0
59da30e1-4f21-4d2d-ac9f-cfba25785d8b,Developer Officer,PT Media Niaga Teknologi,,-6.91694,107.66111,0,"Python, PHP, REST API, Java, MySQL",0
5ca8eddd-875b-46a0-8426-8211d89ee545,Senior Developer Offshore Engineer,Wispex Customs Indonesia,,-6.13333,106.66667,5,"Node.js, Microsoft Azure, C++, Python, ASP.NET, LINQ, Restful API, XML, MySQL, JSON",0
ff36bf0a-ef77-4abf-a7dd-598049a8af16,IT Helpdesk Internship,"PT Anabatic Technologies, Tbk",,-6.2375,106.60833,0,"IT Support, Troubleshooting, Ticketing System, Help Desk, Technical Support",0
010eeead-1171-4631-b02b-e8e230b0cb47,IT Support,Ultimo Solution,,-6.84444,107.47167,1,"LAN, Linux, Software Installation, Windows Server Administration, Computer Hardware, Router Configuration",0
ef0a355c-0c06-4f94-aeb8-e08fb28fb650,"Area Sales Executive (Jakarta, Tangerang, Depok, Bekasi)",PT. Xian Xing Ekspansi Jasa Layanan Internasional,,-6.12083,106.76111,1,"Customer Relationship Management, Customer Service, Sales and Marketing, B2B Sales, B2C Sales, Sales Strategy, Communication Skills, Sales Management",0
14a2a16b-4090-499f-8559-3dafc93a720d,Asisten Produksi Beverage,HEYMON AVE,,-6.29306,106.79583,1,"Beverage Category Operation, Health/Functional Beverage R&D, Knowledge F&B, Quality Assurance, Beverage R&D, Time Management, Communication Skills",0
d7a024b9-2a1b-47f7-b720-822e30a398f0,Operator Produksi,PT Lombok Gandaria (Logan Food),,-7.55556,110.88611,0,"Motivasi Kerja Tinggi, Communication Skills, Ketahanan Kerja, disiplin, tanggung jawab",0
e9c3e155-05c4-418f-a692-bd542df67747,Sales Trainee Academy - Bangkalan (Soekarno Hatta),Ruangguru,Bangkalan,-7.03472,112.74222,0,"Communication Skills, Marketing Communications, Sales and Marketing",0
7e2d9563-ae71-4829-8492-7eb7590f1f86,Sales Corporate (Urgent needed),PT Panna Cotta Multirasa,,-6.25,106.75972,3,"B2C Sales, Sales and Marketing, Communication Skills, Customer Service, Sales Strategy, Sales Management, B2B Sales, Client Services",0
